,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
p_source[11526],0.086,0.04,0.023,0.166,0.0,0.0,36348.0,11088.0,1.0
p_source[11527],0.055,0.024,0.015,0.103,0.0,0.0,38196.0,10477.0,1.0
p_source[11528],0.128,0.041,0.057,0.21,0.0,0.0,42318.0,11682.0,1.0
p_source[11529],0.082,0.027,0.034,0.135,0.0,0.0,33760.0,10943.0,1.0
p_source[11530],0.095,0.032,0.042,0.16,0.0,0.0,40666.0,11412.0,1.0
p_source[11531],0.088,0.032,0.032,0.15,0.0,0.0,37910.0,9602.0,1.0
p_source[11532],0.25,0.052,0.153,0.356,0.0,0.001,39127.0,11200.0,1.0
p_source[11533],0.245,0.053,0.144,0.349,0.0,0.001,37893.0,10249.0,1.0
p_source[11534],0.109,0.035,0.045,0.178,0.0,0.0,40297.0,11345.0,1.0
p_source[11535],0.142,0.038,0.072,0.218,0.0,0.0,38342.0,11362.0,1.0
p_source[11536],0.062,0.027,0.018,0.117,0.0,0.0,42043.0,11955.0,1.0
p_source[11537],0.087,0.034,0.029,0.154,0.0,0.0,42996.0,11156.0,1.0
p_source[11538],0.033,0.01,0.015,0.054,0.0,0.0,39583.0,11623.0,1.0
p_source[11539],0.073,0.018,0.041,0.108,0.0,0.0,38690.0,11767.0,1.0
p_source[11540],0.061,0.013,0.037,0.086,0.0,0.0,33320.0,11178.0,1.0
p_source[11541],0.028,0.007,0.016,0.042,0.0,0.0,31602.0,12081.0,1.0
p_source[11542],0.046,0.012,0.025,0.071,0.0,0.0,35250.0,10775.0,1.0
p_source[11543],0.07,0.015,0.043,0.1,0.0,0.0,39845.0,11227.0,1.0
p_source[11544],0.161,0.02,0.122,0.2,0.0,0.0,32529.0,11239.0,1.0
p_source[11545],0.132,0.017,0.099,0.164,0.0,0.0,32578.0,11211.0,1.0
p_source[11546],0.054,0.011,0.034,0.075,0.0,0.0,35778.0,10597.0,1.0
p_source[11547],0.045,0.007,0.03,0.059,0.0,0.0,34953.0,11153.0,1.0
p_source[11548],0.04,0.006,0.028,0.052,0.0,0.0,35161.0,11722.0,1.0
p_source[11549],0.044,0.008,0.028,0.06,0.0,0.0,34210.0,11361.0,1.0
p_source[11550],0.037,0.009,0.02,0.056,0.0,0.0,36957.0,11066.0,1.0
p_source[11551],0.058,0.014,0.033,0.088,0.0,0.0,37467.0,11187.0,1.0
p_source[11552],0.031,0.007,0.018,0.043,0.0,0.0,33837.0,11667.0,1.0
p_source[11553],0.034,0.007,0.02,0.048,0.0,0.0,32964.0,11467.0,1.0
p_source[11554],0.054,0.01,0.035,0.074,0.0,0.0,29480.0,10472.0,1.0
p_source[11555],0.065,0.011,0.044,0.086,0.0,0.0,33835.0,11165.0,1.0
p_source[11556],0.13,0.015,0.102,0.16,0.0,0.0,38343.0,10971.0,1.0
p_source[11557],0.076,0.01,0.056,0.096,0.0,0.0,32422.0,11918.0,1.0
p_source[11558],0.071,0.011,0.051,0.092,0.0,0.0,34116.0,11327.0,1.0
p_source[11559],0.045,0.009,0.029,0.062,0.0,0.0,38453.0,11031.0,1.0
p_source[11560],0.046,0.008,0.031,0.062,0.0,0.0,34146.0,11727.0,1.0
p_source[11561],0.017,0.005,0.008,0.026,0.0,0.0,39853.0,11169.0,1.0
p_source[11562],0.056,0.011,0.034,0.078,0.0,0.0,38896.0,10816.0,1.0
p_source[11563],0.038,0.009,0.021,0.057,0.0,0.0,32430.0,11413.0,1.0
p_source[11564],0.051,0.009,0.035,0.068,0.0,0.0,35945.0,11626.0,1.0
p_source[11565],0.052,0.008,0.036,0.068,0.0,0.0,36375.0,10466.0,1.0
p_source[11566],0.036,0.007,0.023,0.049,0.0,0.0,34145.0,11091.0,1.0
p_source[11567],0.066,0.01,0.048,0.084,0.0,0.0,30605.0,11831.0,1.0
p_source[11568],0.116,0.013,0.092,0.141,0.0,0.0,31526.0,11749.0,1.0
p_source[11569],0.078,0.01,0.059,0.097,0.0,0.0,27707.0,11133.0,1.0
p_source[11570],0.08,0.011,0.06,0.102,0.0,0.0,34539.0,11553.0,1.0
p_source[11571],0.038,0.007,0.024,0.053,0.0,0.0,38072.0,11755.0,1.0
p_source[11572],0.038,0.006,0.026,0.051,0.0,0.0,31350.0,10901.0,1.0
p_source[11573],0.046,0.006,0.034,0.058,0.0,0.0,33610.0,12100.0,1.0
p_source[11574],0.023,0.006,0.011,0.035,0.0,0.0,35775.0,11050.0,1.0
p_source[11575],0.042,0.01,0.024,0.061,0.0,0.0,33843.0,11708.0,1.0
p_source[11576],0.023,0.005,0.013,0.033,0.0,0.0,36522.0,11883.0,1.0
p_source[11577],0.052,0.008,0.036,0.069,0.0,0.0,35586.0,11236.0,1.0
p_source[11578],0.069,0.009,0.051,0.086,0.0,0.0,32271.0,11436.0,1.0
p_source[11579],0.054,0.009,0.038,0.071,0.0,0.0,35007.0,11296.0,1.0
p_source[11580],0.075,0.009,0.057,0.094,0.0,0.0,34887.0,12256.0,1.0
p_source[11581],0.086,0.01,0.066,0.106,0.0,0.0,30921.0,12325.0,1.0
p_source[11582],0.064,0.009,0.047,0.082,0.0,0.0,34241.0,11225.0,1.0
p_source[11583],0.042,0.007,0.029,0.056,0.0,0.0,34314.0,11386.0,1.0
p_source[11584],0.04,0.006,0.028,0.053,0.0,0.0,37019.0,11205.0,1.0
p_source[11585],0.035,0.007,0.021,0.049,0.0,0.0,34029.0,11283.0,1.0
p_source[11586],0.03,0.007,0.018,0.045,0.0,0.0,34802.0,11173.0,1.0
p_source[11587],0.021,0.006,0.01,0.033,0.0,0.0,37403.0,10844.0,1.0
p_source[11588],0.041,0.008,0.025,0.058,0.0,0.0,37218.0,10718.0,1.0
p_source[11589],0.058,0.01,0.039,0.078,0.0,0.0,33547.0,11434.0,1.0
