,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
p_source[965],0.123,0.014,0.097,0.15,0.0,0.0,29554.0,10928.0,1.0
p_source[966],0.084,0.012,0.061,0.107,0.0,0.0,28630.0,10866.0,1.0
p_source[967],0.164,0.066,0.054,0.298,0.0,0.001,21046.0,12037.0,1.0
p_source[968],0.174,0.038,0.105,0.25,0.0,0.0,25039.0,10207.0,1.0
p_source[969],0.099,0.008,0.082,0.115,0.0,0.0,20059.0,12009.0,1.0
p_source[970],0.132,0.01,0.112,0.151,0.0,0.0,17945.0,11590.0,1.0
p_source[971],0.129,0.009,0.111,0.148,0.0,0.0,19198.0,10885.0,1.0
p_source[972],0.176,0.013,0.152,0.201,0.0,0.0,18517.0,11255.0,1.0
p_source[973],0.116,0.016,0.086,0.147,0.0,0.0,25527.0,11197.0,1.0
p_source[974],0.066,0.03,0.018,0.126,0.0,0.0,23242.0,11313.0,1.0
p_source[975],0.102,0.044,0.031,0.188,0.0,0.0,24218.0,11660.0,1.0
p_source[976],0.077,0.032,0.025,0.143,0.0,0.0,25477.0,11184.0,1.0
p_source[977],0.104,0.039,0.039,0.183,0.0,0.0,25805.0,11646.0,1.0
p_source[978],0.074,0.031,0.023,0.134,0.0,0.0,24377.0,11367.0,1.0
p_source[979],0.143,0.025,0.098,0.193,0.0,0.0,26510.0,10813.0,1.0
p_source[980],0.23,0.01,0.211,0.251,0.0,0.0,18861.0,10563.0,1.0
p_source[981],0.224,0.012,0.201,0.247,0.0,0.0,20789.0,11371.0,1.0
p_source[982],0.076,0.027,0.029,0.131,0.0,0.0,24965.0,11862.0,1.0
p_source[983],0.072,0.027,0.025,0.126,0.0,0.0,23245.0,11888.0,1.0
p_source[984],0.122,0.031,0.066,0.185,0.0,0.0,26472.0,10939.0,1.0
p_source[985],0.105,0.026,0.056,0.156,0.0,0.0,25455.0,12301.0,1.0
p_source[986],0.09,0.029,0.04,0.15,0.0,0.0,28358.0,11622.0,1.0
p_source[987],0.113,0.015,0.084,0.142,0.0,0.0,25289.0,12300.0,1.0
p_source[988],0.084,0.011,0.062,0.106,0.0,0.0,26194.0,11650.0,1.0
p_source[989],0.068,0.01,0.049,0.087,0.0,0.0,25150.0,11822.0,1.0
p_source[990],0.076,0.01,0.057,0.097,0.0,0.0,26178.0,10369.0,1.0
p_source[991],0.053,0.009,0.036,0.072,0.0,0.0,25065.0,11158.0,1.0
p_source[992],0.188,0.022,0.145,0.233,0.0,0.0,24021.0,10972.0,1.0
p_source[993],0.29,0.027,0.237,0.345,0.0,0.0,30091.0,11020.0,1.0
p_source[994],0.257,0.025,0.211,0.308,0.0,0.0,24679.0,10989.0,1.0
p_source[995],0.278,0.027,0.225,0.333,0.0,0.0,27161.0,11013.0,1.0
p_source[996],0.278,0.035,0.211,0.346,0.0,0.0,27686.0,11315.0,1.0
p_source[997],0.127,0.056,0.035,0.236,0.0,0.001,21022.0,11615.0,1.0
p_source[998],0.128,0.032,0.069,0.192,0.0,0.0,24617.0,10920.0,1.0
p_source[999],0.167,0.04,0.093,0.245,0.0,0.0,26301.0,11330.0,1.0
p_source[1000],0.153,0.06,0.053,0.273,0.0,0.001,24080.0,10912.0,1.0
p_source[1001],0.172,0.041,0.095,0.253,0.0,0.0,26304.0,11236.0,1.0
p_source[1002],0.054,0.021,0.017,0.095,0.0,0.0,19093.0,12831.0,1.0
p_source[1003],0.147,0.064,0.05,0.277,0.001,0.0,7651.0,11382.0,1.0
p_source[1004],0.088,0.054,0.005,0.185,0.0,0.001,18791.0,11269.0,1.0
p_source[1005],0.175,0.013,0.15,0.201,0.0,0.0,24682.0,10961.0,1.0
p_source[1006],0.181,0.015,0.151,0.211,0.0,0.0,26928.0,11725.0,1.0
p_source[1007],0.232,0.016,0.201,0.265,0.0,0.0,24611.0,11326.0,1.0
p_source[1008],0.215,0.017,0.181,0.247,0.0,0.0,23289.0,10872.0,1.0
p_source[1009],0.192,0.013,0.165,0.218,0.0,0.0,27043.0,11947.0,1.0
p_source[1010],0.077,0.028,0.029,0.135,0.0,0.0,23033.0,11885.0,1.0
p_source[1011],0.099,0.035,0.037,0.168,0.0,0.0,22193.0,11846.0,1.0
p_source[1012],0.105,0.038,0.04,0.18,0.0,0.0,22357.0,11055.0,1.0
p_source[1013],0.175,0.059,0.068,0.291,0.0,0.001,22347.0,11213.0,1.0
p_source[1014],0.109,0.043,0.037,0.192,0.0,0.0,21020.0,11610.0,1.0
p_source[1015],0.088,0.018,0.054,0.124,0.0,0.0,26581.0,11283.0,1.0
p_source[1016],0.097,0.024,0.054,0.145,0.0,0.0,26827.0,11255.0,1.0
p_source[1017],0.083,0.019,0.048,0.121,0.0,0.0,27036.0,11472.0,1.0
p_source[1018],0.152,0.032,0.093,0.216,0.0,0.0,25736.0,10703.0,1.0
p_source[1019],0.192,0.041,0.114,0.274,0.0,0.0,24719.0,11562.0,1.0
p_source[1020],0.23,0.02,0.191,0.27,0.0,0.0,22928.0,12214.0,1.0
p_source[1021],0.334,0.018,0.298,0.369,0.0,0.0,19712.0,13241.0,1.0
p_source[1022],0.289,0.015,0.26,0.319,0.0,0.0,19076.0,12851.0,1.0
p_source[1023],0.272,0.017,0.239,0.305,0.0,0.0,20712.0,12164.0,1.0
p_source[1024],0.249,0.017,0.217,0.282,0.0,0.0,20300.0,12864.0,1.0
p_source[1025],0.073,0.018,0.042,0.11,0.0,0.0,24369.0,11913.0,1.0
p_source[1026],0.06,0.015,0.032,0.091,0.0,0.0,22951.0,11939.0,1.0
p_source[1027],0.107,0.02,0.07,0.145,0.0,0.0,25679.0,12326.0,1.0
p_source[1028],0.109,0.022,0.068,0.153,0.0,0.0,25580.0,11601.0,1.0
p_source[1029],0.147,0.026,0.098,0.199,0.0,0.0,26865.0,12121.0,1.0
p_source[1030],0.014,0.002,0.01,0.019,0.0,0.0,29707.0,10468.0,1.0
p_source[1031],0.024,0.003,0.018,0.03,0.0,0.0,27249.0,11147.0,1.0
p_source[1032],0.021,0.003,0.015,0.026,0.0,0.0,25876.0,12490.0,1.0
p_source[1033],0.08,0.006,0.069,0.092,0.0,0.0,18501.0,11430.0,1.0
p_source[1034],0.038,0.005,0.028,0.049,0.0,0.0,25428.0,10880.0,1.0
p_source[1035],0.141,0.059,0.043,0.26,0.0,0.001,19963.0,10675.0,1.0
p_source[1036],0.178,0.072,0.061,0.326,0.001,0.001,20362.0,11043.0,1.0
p_source[1037],0.123,0.049,0.039,0.218,0.0,0.001,22078.0,11593.0,1.0
p_source[1038],0.092,0.015,0.065,0.121,0.0,0.0,28317.0,11821.0,1.0
p_source[1039],0.107,0.019,0.073,0.146,0.0,0.0,26189.0,12149.0,1.0
p_source[1040],0.118,0.017,0.086,0.151,0.0,0.0,26334.0,12633.0,1.0
p_source[1041],0.1,0.015,0.073,0.131,0.0,0.0,25952.0,11570.0,1.0
p_source[1042],0.109,0.016,0.078,0.14,0.0,0.0,27491.0,10962.0,1.0
p_source[1043],0.117,0.012,0.093,0.14,0.0,0.0,26468.0,11080.0,1.0
p_source[1044],0.148,0.013,0.123,0.174,0.0,0.0,28962.0,12116.0,1.0
p_source[1045],0.153,0.015,0.122,0.182,0.0,0.0,26796.0,11488.0,1.0
p_source[1046],0.152,0.02,0.115,0.193,0.0,0.0,29889.0,11138.0,1.0
p_source[1047],0.188,0.021,0.148,0.228,0.0,0.0,26154.0,11137.0,1.0
p_source[1048],0.099,0.01,0.079,0.119,0.0,0.0,24163.0,11491.0,1.0
p_source[1049],0.156,0.013,0.132,0.181,0.0,0.0,24705.0,11304.0,1.0
p_source[1050],0.188,0.013,0.164,0.216,0.0,0.0,21089.0,10815.0,1.0
p_source[1051],0.029,0.004,0.021,0.038,0.0,0.0,27638.0,11374.0,1.0
p_source[1052],0.018,0.003,0.013,0.023,0.0,0.0,27214.0,11607.0,1.0
p_source[1053],0.12,0.052,0.036,0.224,0.0,0.001,20753.0,11502.0,1.0
p_source[1054],0.18,0.069,0.064,0.32,0.0,0.001,21826.0,10138.0,1.0
p_source[1055],0.134,0.058,0.042,0.251,0.0,0.001,20384.0,11278.0,1.0
p_source[1056],0.041,0.009,0.024,0.059,0.0,0.0,25916.0,11112.0,1.0
p_source[1057],0.062,0.014,0.037,0.09,0.0,0.0,27628.0,10909.0,1.0
p_source[1058],0.091,0.037,0.03,0.163,0.0,0.0,24342.0,10820.0,1.0
p_source[1059],0.042,0.013,0.018,0.067,0.0,0.0,21455.0,11709.0,1.0
p_source[1060],0.067,0.021,0.027,0.108,0.0,0.0,26086.0,11230.0,1.0
p_source[1061],0.283,0.033,0.219,0.349,0.0,0.0,30250.0,12311.0,1.0
p_source[1062],0.326,0.035,0.257,0.394,0.0,0.0,30906.0,11419.0,1.0
p_source[1063],0.303,0.036,0.235,0.375,0.0,0.0,28467.0,11854.0,1.0
p_source[1064],0.34,0.036,0.27,0.411,0.0,0.0,25904.0,11103.0,1.0
p_source[1065],0.284,0.033,0.219,0.35,0.0,0.0,27162.0,11877.0,1.0
p_source[1066],0.086,0.007,0.071,0.1,0.0,0.0,24459.0,11442.0,1.0
p_source[1067],0.103,0.009,0.085,0.12,0.0,0.0,24616.0,10343.0,1.0
p_source[1068],0.1,0.007,0.086,0.115,0.0,0.0,20011.0,10882.0,1.0
p_source[1069],0.1,0.008,0.083,0.116,0.0,0.0,24965.0,10077.0,1.0
p_source[1070],0.029,0.007,0.017,0.044,0.0,0.0,22531.0,10116.0,1.0
p_source[1071],0.043,0.018,0.012,0.078,0.0,0.0,11246.0,13106.0,1.0
p_source[1072],0.091,0.033,0.034,0.159,0.0,0.0,18952.0,14228.0,1.0
p_source[1073],0.066,0.033,0.008,0.128,0.0,0.0,12799.0,11698.0,1.0
p_source[1074],0.066,0.032,0.006,0.123,0.0,0.0,13171.0,12662.0,1.0
p_source[1075],0.087,0.037,0.021,0.158,0.0,0.0,22019.0,12275.0,1.0
p_source[1076],0.11,0.037,0.045,0.183,0.0,0.0,21597.0,10913.0,1.0
p_source[1077],0.142,0.046,0.061,0.233,0.0,0.0,23147.0,10913.0,1.0
p_source[1078],0.146,0.047,0.064,0.24,0.0,0.0,22874.0,11223.0,1.0
p_source[1079],0.143,0.045,0.063,0.234,0.0,0.0,23394.0,12278.0,1.0
p_source[1080],0.135,0.035,0.07,0.203,0.0,0.0,25502.0,11510.0,1.0
p_source[1081],0.148,0.034,0.084,0.216,0.0,0.0,25537.0,11194.0,1.0
p_source[1082],0.158,0.031,0.097,0.218,0.0,0.0,26468.0,12401.0,1.0
p_source[1083],0.133,0.028,0.081,0.191,0.0,0.0,25921.0,11149.0,1.0
p_source[1084],0.17,0.037,0.1,0.244,0.0,0.0,25557.0,11604.0,1.0
p_source[1085],0.142,0.013,0.118,0.167,0.0,0.0,19679.0,11592.0,1.0
p_source[1086],0.191,0.014,0.163,0.219,0.0,0.0,17910.0,11486.0,1.0
p_source[1087],0.22,0.013,0.194,0.246,0.0,0.0,18017.0,11483.0,1.0
p_source[1088],0.253,0.014,0.228,0.282,0.0,0.0,17114.0,11724.0,1.0
p_source[1089],0.255,0.015,0.226,0.285,0.0,0.0,16774.0,11429.0,1.0
p_source[1090],0.256,0.039,0.182,0.332,0.0,0.0,27076.0,10989.0,1.0
p_source[1091],0.351,0.037,0.28,0.425,0.0,0.0,27881.0,10857.0,1.0
p_source[1092],0.291,0.03,0.235,0.35,0.0,0.0,29201.0,11733.0,1.0
p_source[1093],0.293,0.037,0.221,0.366,0.0,0.0,27090.0,11727.0,1.0
p_source[1094],0.224,0.035,0.158,0.294,0.0,0.0,28045.0,11650.0,1.0
p_source[1095],0.093,0.007,0.08,0.106,0.0,0.0,24062.0,10740.0,1.0
p_source[1096],0.131,0.008,0.116,0.148,0.0,0.0,23342.0,11244.0,1.0
p_source[1097],0.123,0.007,0.11,0.138,0.0,0.0,19434.0,11437.0,1.0
p_source[1098],0.128,0.009,0.112,0.145,0.0,0.0,23895.0,11607.0,1.0
p_source[1099],0.162,0.012,0.138,0.187,0.0,0.0,26807.0,10784.0,1.0
p_source[1100],0.132,0.005,0.122,0.141,0.0,0.0,16641.0,12110.0,1.0
p_source[1101],0.16,0.006,0.149,0.17,0.0,0.0,16040.0,11882.0,1.0
p_source[1102],0.167,0.006,0.156,0.179,0.0,0.0,17033.0,11240.0,1.0
p_source[1103],0.18,0.006,0.168,0.193,0.0,0.0,16411.0,11016.0,1.0
p_source[1104],0.194,0.007,0.18,0.208,0.0,0.0,17656.0,12217.0,1.0
p_source[1105],0.168,0.057,0.066,0.279,0.0,0.001,21271.0,10878.0,1.0
p_source[1106],0.094,0.011,0.073,0.116,0.0,0.0,26109.0,10190.0,1.0
p_source[1107],0.147,0.013,0.122,0.174,0.0,0.0,24523.0,11627.0,1.0
p_source[1108],0.114,0.012,0.091,0.138,0.0,0.0,26175.0,11024.0,1.0
p_source[1109],0.12,0.014,0.094,0.149,0.0,0.0,26832.0,11399.0,1.0
p_source[1110],0.157,0.016,0.126,0.189,0.0,0.0,27175.0,11609.0,1.0
p_source[1111],0.1,0.007,0.087,0.115,0.0,0.0,20058.0,12117.0,1.0
p_source[1112],0.146,0.008,0.129,0.162,0.0,0.0,17774.0,11849.0,1.0
p_source[1113],0.126,0.007,0.113,0.14,0.0,0.0,18114.0,12512.0,1.0
p_source[1114],0.147,0.016,0.117,0.179,0.0,0.0,26947.0,10771.0,1.0
p_source[1115],0.167,0.02,0.127,0.207,0.0,0.0,25146.0,11248.0,1.0
p_source[1116],0.122,0.024,0.077,0.17,0.0,0.0,23819.0,11585.0,1.0
p_source[1117],0.187,0.057,0.086,0.299,0.0,0.001,17544.0,11246.0,1.0
p_source[1118],0.182,0.018,0.146,0.216,0.0,0.0,26463.0,11391.0,1.0
p_source[1119],0.169,0.013,0.144,0.196,0.0,0.0,28096.0,11996.0,1.0
p_source[1120],0.198,0.01,0.178,0.219,0.0,0.0,17602.0,10841.0,1.0
p_source[1121],0.337,0.012,0.313,0.36,0.0,0.0,17562.0,11916.0,1.0
p_source[1122],0.261,0.012,0.239,0.284,0.0,0.0,17925.0,11711.0,1.0
p_source[1123],0.271,0.011,0.249,0.293,0.0,0.0,17895.0,11223.0,1.0
p_source[1124],0.282,0.013,0.257,0.308,0.0,0.0,17295.0,11167.0,1.0
p_source[1125],0.175,0.066,0.066,0.312,0.0,0.001,26955.0,10790.0,1.0
p_source[1126],0.13,0.007,0.117,0.144,0.0,0.0,20981.0,10701.0,1.0
p_source[1127],0.187,0.009,0.17,0.204,0.0,0.0,18625.0,11583.0,1.0
p_source[1128],0.205,0.01,0.186,0.224,0.0,0.0,19322.0,10803.0,1.0
p_source[1129],0.274,0.01,0.256,0.295,0.0,0.0,17608.0,13074.0,1.0
p_source[1130],0.216,0.009,0.198,0.235,0.0,0.0,19041.0,11476.0,1.0
p_source[1131],0.067,0.018,0.035,0.102,0.0,0.0,23568.0,10569.0,1.0
p_source[1132],0.134,0.037,0.066,0.206,0.0,0.0,24037.0,11673.0,1.0
p_source[1133],0.209,0.071,0.081,0.347,0.0,0.001,23904.0,10843.0,1.0
p_source[1134],0.28,0.087,0.126,0.454,0.001,0.001,21708.0,11445.0,1.0
p_source[1135],0.208,0.061,0.094,0.327,0.0,0.001,23365.0,11163.0,1.0
p_source[1136],0.169,0.069,0.051,0.307,0.001,0.001,19119.0,11561.0,1.0
p_source[1137],0.205,0.072,0.072,0.345,0.0,0.001,24918.0,10026.0,1.0
p_source[1138],0.171,0.063,0.064,0.298,0.0,0.001,25101.0,11408.0,1.0
p_source[1139],0.182,0.069,0.058,0.317,0.0,0.001,24927.0,12976.0,1.0
p_source[1140],0.08,0.012,0.057,0.104,0.0,0.0,25161.0,12142.0,1.0
p_source[1141],0.178,0.016,0.146,0.209,0.0,0.0,28148.0,11485.0,1.0
p_source[1142],0.151,0.015,0.122,0.181,0.0,0.0,24901.0,10895.0,1.0
p_source[1143],0.145,0.014,0.117,0.173,0.0,0.0,25208.0,11945.0,1.0
p_source[1144],0.126,0.013,0.1,0.153,0.0,0.0,27592.0,11721.0,1.0
p_source[1145],0.323,0.047,0.234,0.418,0.0,0.0,26012.0,10717.0,1.0
p_source[1146],0.291,0.051,0.195,0.393,0.0,0.0,26032.0,10889.0,1.0
p_source[1147],0.406,0.042,0.326,0.49,0.0,0.0,25644.0,11399.0,1.0
p_source[1148],0.365,0.041,0.282,0.443,0.0,0.0,27647.0,10974.0,1.0
p_source[1149],0.255,0.043,0.171,0.339,0.0,0.0,29295.0,10081.0,1.0
p_source[1150],0.048,0.023,0.013,0.095,0.0,0.0,20955.0,11186.0,1.0
p_source[1151],0.113,0.018,0.077,0.147,0.0,0.0,27917.0,10856.0,1.0
p_source[1152],0.179,0.026,0.13,0.229,0.0,0.0,26642.0,11734.0,1.0
p_source[1153],0.169,0.026,0.12,0.221,0.0,0.0,26175.0,11802.0,1.0
p_source[1154],0.175,0.022,0.131,0.219,0.0,0.0,26411.0,12099.0,1.0
p_source[1155],0.203,0.024,0.157,0.252,0.0,0.0,26678.0,11834.0,1.0
p_source[1156],0.109,0.054,0.027,0.217,0.0,0.001,20348.0,10089.0,1.0
p_source[1157],0.078,0.021,0.038,0.119,0.0,0.0,28002.0,11318.0,1.0
p_source[1158],0.119,0.023,0.076,0.166,0.0,0.0,27416.0,11029.0,1.0
p_source[1159],0.181,0.032,0.119,0.244,0.0,0.0,28525.0,10628.0,1.0
p_source[1160],0.217,0.038,0.145,0.291,0.0,0.0,27396.0,11317.0,1.0
p_source[1161],0.14,0.041,0.067,0.223,0.0,0.0,25179.0,11451.0,1.0
p_source[1162],0.071,0.022,0.033,0.115,0.0,0.0,23053.0,11459.0,1.0
p_source[1163],0.098,0.026,0.05,0.148,0.0,0.0,24709.0,11120.0,1.0
p_source[1164],0.121,0.027,0.071,0.174,0.0,0.0,26274.0,10698.0,1.0
p_source[1165],0.068,0.022,0.03,0.114,0.0,0.0,23193.0,10695.0,1.0
p_source[1166],0.109,0.037,0.045,0.182,0.0,0.0,21605.0,10851.0,1.0
p_source[1167],0.127,0.056,0.035,0.24,0.0,0.001,20617.0,10944.0,1.0
p_source[1168],0.161,0.068,0.051,0.298,0.0,0.001,21102.0,11089.0,1.0
p_source[1169],0.174,0.057,0.07,0.284,0.0,0.001,23273.0,11705.0,1.0
p_source[1170],0.152,0.044,0.073,0.239,0.0,0.0,24155.0,11437.0,1.0
p_source[1171],0.187,0.046,0.102,0.279,0.0,0.0,26647.0,11712.0,1.0
p_source[1172],0.108,0.045,0.035,0.198,0.0,0.0,21190.0,11154.0,1.0
p_source[1173],0.143,0.058,0.047,0.26,0.0,0.001,19547.0,11126.0,1.0
p_source[1174],0.112,0.047,0.034,0.204,0.0,0.0,21472.0,11437.0,1.0
p_source[1175],0.137,0.06,0.041,0.26,0.0,0.001,18319.0,12075.0,1.0
p_source[1176],0.071,0.009,0.053,0.09,0.0,0.0,26973.0,12224.0,1.0
p_source[1177],0.1,0.011,0.079,0.121,0.0,0.0,26014.0,10698.0,1.0
p_source[1178],0.096,0.013,0.071,0.122,0.0,0.0,26374.0,10349.0,1.0
p_source[1179],0.114,0.015,0.085,0.143,0.0,0.0,27514.0,12295.0,1.0
p_source[1180],0.14,0.016,0.108,0.17,0.0,0.0,24797.0,10583.0,1.0
p_source[1181],0.061,0.003,0.054,0.068,0.0,0.0,18349.0,11634.0,1.0
p_source[1182],0.053,0.003,0.047,0.059,0.0,0.0,17998.0,12469.0,1.0
p_source[1183],0.056,0.003,0.051,0.061,0.0,0.0,16614.0,11043.0,1.0
p_source[1184],0.049,0.002,0.044,0.054,0.0,0.0,17249.0,11957.0,1.0
p_source[1185],0.064,0.003,0.058,0.071,0.0,0.0,16614.0,12284.0,1.0
p_source[1186],0.127,0.026,0.077,0.177,0.0,0.0,27121.0,10796.0,1.0
p_source[1187],0.125,0.039,0.054,0.201,0.0,0.0,19812.0,11206.0,1.0
p_source[1188],0.093,0.017,0.062,0.127,0.0,0.0,23943.0,10772.0,1.0
p_source[1189],0.197,0.021,0.155,0.239,0.0,0.0,29542.0,10653.0,1.0
p_source[1190],0.121,0.016,0.09,0.153,0.0,0.0,27651.0,10547.0,1.0
p_source[1191],0.152,0.022,0.108,0.195,0.0,0.0,25751.0,11035.0,1.0
p_source[1192],0.145,0.03,0.09,0.206,0.0,0.0,23937.0,9781.0,1.0
p_source[1193],0.164,0.028,0.112,0.221,0.0,0.0,25061.0,11045.0,1.0
p_source[1194],0.193,0.058,0.089,0.306,0.0,0.001,21176.0,10955.0,1.0
p_source[1195],0.277,0.027,0.225,0.33,0.0,0.0,26892.0,10510.0,1.0
p_source[1196],0.225,0.021,0.184,0.266,0.0,0.0,27002.0,9882.0,1.0
p_source[1197],0.202,0.024,0.156,0.25,0.0,0.0,29712.0,11147.0,1.0
p_source[1198],0.189,0.022,0.146,0.233,0.0,0.0,26822.0,10500.0,1.0
p_source[1199],0.206,0.021,0.165,0.246,0.0,0.0,26230.0,11906.0,1.0
p_source[1200],0.245,0.024,0.199,0.292,0.0,0.0,25639.0,10483.0,1.0
p_source[1201],0.231,0.023,0.187,0.274,0.0,0.0,26640.0,10638.0,1.0
p_source[1202],0.218,0.09,0.064,0.399,0.001,0.001,26839.0,11881.0,1.0
p_source[1203],0.045,0.011,0.025,0.068,0.0,0.0,26564.0,11384.0,1.0
p_source[1204],0.032,0.007,0.018,0.046,0.0,0.0,24168.0,10968.0,1.0
p_source[1205],0.037,0.008,0.023,0.053,0.0,0.0,25377.0,10755.0,1.0
p_source[1206],0.033,0.006,0.022,0.045,0.0,0.0,27571.0,9925.0,1.0
p_source[1207],0.061,0.009,0.045,0.078,0.0,0.0,27111.0,11829.0,1.0
p_source[1208],0.041,0.011,0.022,0.064,0.0,0.0,27603.0,11559.0,1.0
p_source[1209],0.035,0.008,0.02,0.051,0.0,0.0,27184.0,10975.0,1.0
p_source[1210],0.059,0.011,0.039,0.08,0.0,0.0,27374.0,11579.0,1.0
p_source[1211],0.036,0.006,0.025,0.048,0.0,0.0,27615.0,12006.0,1.0
p_source[1212],0.045,0.006,0.034,0.057,0.0,0.0,25152.0,12111.0,1.0
p_source[1213],0.091,0.011,0.07,0.113,0.0,0.0,25870.0,10916.0,1.0
p_source[1214],0.119,0.013,0.094,0.145,0.0,0.0,24412.0,10973.0,1.0
p_source[1215],0.124,0.019,0.086,0.161,0.0,0.0,29182.0,10901.0,1.0
p_source[1216],0.116,0.018,0.081,0.153,0.0,0.0,27371.0,10693.0,1.0
p_source[1217],0.125,0.016,0.094,0.157,0.0,0.0,28214.0,12281.0,1.0
p_source[1218],0.089,0.009,0.073,0.107,0.0,0.0,23629.0,11401.0,1.0
p_source[1219],0.174,0.01,0.155,0.194,0.0,0.0,22474.0,10293.0,1.0
p_source[1220],0.196,0.011,0.175,0.217,0.0,0.0,21623.0,11657.0,1.0
p_source[1221],0.2,0.014,0.173,0.228,0.0,0.0,24433.0,10285.0,1.0
p_source[1222],0.225,0.019,0.188,0.262,0.0,0.0,28140.0,10835.0,1.0
p_source[1223],0.05,0.005,0.041,0.059,0.0,0.0,21134.0,11355.0,1.0
p_source[1224],0.08,0.006,0.068,0.092,0.0,0.0,20288.0,10579.0,1.0
p_source[1225],0.061,0.004,0.052,0.069,0.0,0.0,19824.0,10834.0,1.0
p_source[1226],0.079,0.007,0.066,0.092,0.0,0.0,21692.0,12398.0,1.0
p_source[1227],0.065,0.008,0.05,0.08,0.0,0.0,28688.0,10606.0,1.0
p_source[1228],0.055,0.012,0.033,0.079,0.0,0.0,28839.0,12112.0,1.0
p_source[1229],0.119,0.018,0.082,0.153,0.0,0.0,25834.0,11058.0,1.0
p_source[1230],0.097,0.017,0.064,0.131,0.0,0.0,27402.0,12001.0,1.0
p_source[1231],0.091,0.014,0.065,0.119,0.0,0.0,26726.0,11104.0,1.0
p_source[1232],0.105,0.015,0.075,0.134,0.0,0.0,25250.0,11195.0,1.0
p_source[1233],0.038,0.005,0.028,0.047,0.0,0.0,22671.0,10878.0,1.0
p_source[1234],0.036,0.006,0.024,0.047,0.0,0.0,24977.0,11279.0,1.0
p_source[1235],0.033,0.004,0.024,0.041,0.0,0.0,22589.0,12461.0,1.0
p_source[1236],0.114,0.03,0.058,0.174,0.0,0.0,22721.0,10690.0,1.0
p_source[1237],0.107,0.034,0.047,0.174,0.0,0.0,22375.0,11259.0,1.0
p_source[1238],0.063,0.034,0.014,0.132,0.0,0.0,18942.0,11293.0,1.0
p_source[1239],0.205,0.048,0.117,0.301,0.0,0.0,24907.0,12780.0,1.0
p_source[1240],0.202,0.062,0.086,0.321,0.0,0.001,25701.0,12353.0,1.0
p_source[1241],0.291,0.085,0.132,0.459,0.001,0.001,23295.0,11555.0,1.0
p_source[1242],0.215,0.088,0.064,0.39,0.001,0.001,23718.0,12171.0,1.0
p_source[1243],0.035,0.008,0.021,0.051,0.0,0.0,28247.0,10411.0,1.0
p_source[1244],0.089,0.017,0.056,0.123,0.0,0.0,27566.0,10158.0,1.0
p_source[1245],0.077,0.016,0.048,0.109,0.0,0.0,28092.0,10767.0,1.0
p_source[1246],0.095,0.015,0.066,0.125,0.0,0.0,25106.0,11056.0,1.0
p_source[1247],0.097,0.015,0.069,0.127,0.0,0.0,27322.0,10194.0,1.0
p_source[1248],0.066,0.01,0.048,0.085,0.0,0.0,22545.0,11530.0,1.0
p_source[1249],0.116,0.013,0.09,0.14,0.0,0.0,20048.0,11657.0,1.0
p_source[1250],0.128,0.012,0.104,0.151,0.0,0.0,17657.0,10836.0,1.0
p_source[1251],0.19,0.015,0.16,0.218,0.0,0.0,17436.0,12128.0,1.0
p_source[1252],0.136,0.013,0.11,0.163,0.0,0.0,17685.0,11563.0,1.0
p_source[1253],0.268,0.032,0.205,0.33,0.0,0.0,23020.0,12231.0,1.0
p_source[1254],0.244,0.027,0.192,0.299,0.0,0.0,23511.0,12346.0,1.0
p_source[1255],0.168,0.024,0.122,0.213,0.0,0.0,28540.0,11887.0,1.0
p_source[1256],0.195,0.025,0.147,0.245,0.0,0.0,27249.0,12048.0,1.0
p_source[1257],0.15,0.02,0.113,0.189,0.0,0.0,23246.0,11958.0,1.0
prevalence_global,0.133,0.025,0.083,0.182,0.0,0.0,2632.0,4329.0,1.0
prevalence_country[0],0.156,0.023,0.113,0.203,0.001,0.0,1989.0,2883.0,1.0
prevalence_country[1],0.18,0.025,0.131,0.228,0.001,0.0,1847.0,2409.0,1.0
prevalence_country[2],0.077,0.021,0.037,0.119,0.0,0.0,4920.0,8844.0,1.0
prevalence_country[3],0.113,0.015,0.086,0.145,0.0,0.0,1484.0,2042.0,1.0
prevalence_country[4],0.184,0.028,0.131,0.242,0.001,0.0,1844.0,2653.0,1.0
prevalence_country[5],0.142,0.018,0.106,0.179,0.0,0.0,1380.0,1793.0,1.0
prevalence_country[6],0.215,0.029,0.156,0.27,0.001,0.0,1797.0,2672.0,1.0
prevalence_country[7],0.168,0.023,0.123,0.214,0.001,0.0,1847.0,2464.0,1.0
prevalence_country[8],0.074,0.013,0.05,0.1,0.0,0.0,1934.0,3671.0,1.0
prevalence_country[9],0.166,0.051,0.075,0.269,0.001,0.0,7286.0,9693.0,1.0
prevalence_country[10],0.142,0.016,0.111,0.175,0.001,0.0,1033.0,1170.0,1.0
prevalence_country[11],0.106,0.014,0.079,0.133,0.0,0.0,1362.0,1792.0,1.0
prevalence_country[12],0.053,0.009,0.036,0.072,0.0,0.0,2281.0,3802.0,1.0
prevalence_country[13],0.124,0.015,0.095,0.154,0.0,0.0,1311.0,1425.0,1.0
prevalence_country[14],0.221,0.027,0.169,0.274,0.001,0.0,1392.0,1732.0,1.0
